Name,Main Category,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
Lemark Institute of Art,arts-science-colleges,022 - 23886468, 022 - 23871665, 8999999999,,,No.178,Charni Road,400004,mumbai,India,,http://www.lemarkinstitute.com,Amita,,"Coaching & Tuitions , Job Training , Fashion Designing Training , Technical Analysis Coaching , Jewellery Designing Job Training , ",,,"1 Year Program , 1000-5000 , 5000-10000 , 6 Months , Below 1000 , Certification programs , Correspondence , Daily Classes , Diploma Programs , Evening Classes , "
Joshi Classes,arts-science-colleges,022 - 28886638, 8286998648,,,,"No. 201, 2nd Floor ,Parasrampuria Chambers ,Malad West ,Near Malad West Railway Station ,Mumbai -400064",Malad West,400064,mumbai,India,icecollegeicecollege@gmail.com,http://www.bbamba.com,Arjun shukla,,"Hotel Management Colleges , B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , B.C.A. Colleges , B.C.S. Colleges , B.Ed. Colleges , B.Sc. Food Science & Technology (FST) Colleges , B.Sc. Medical Laboratory Technology (MLT) Colleges , B.Sc Animation Colleges , Hotel Management Degree Colleges , Hotel Management Diploma Colleges , B.Sc. Computer Science Colleges , B.Sc. IT Colleges , Hotel Management Certificate Colleges , B.Sc. Biotechnology Colleges , B.Sc. Bioinformatics Colleges , ",,,"B.Sc Animation Colleges , B.Sc. Bioinformatics Colleges , B.Sc. Biotechnology Colleges , B.Sc. Colleges , B.Sc. Computer Science Colleges , B.Sc. Food Science & Technology (FST) Colleges , B.Sc. IT Colleges , B.Sc. Medical Laboratory Technology (MLT) Colleges , Hotel Management Certificate Colleges , Hotel Management Degree Colleges , Hotel Management Diploma Colleges , "
"Vivekanand Education Societis College of Arts, Science & Commerce",arts-science-colleges,022 - 25277791, 022 - 25227470, 9323906118,,,Main Road,Chembur,400071,mumbai,India,vesinfo@vesasc.org,http://www.vesasc.org,Dr.J.k Phadnis,Monday - Saturday: 7.30 AM - 5.30 PM,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , B.Sc. Biotechnology Colleges , ",,,
International Institute of Fashion Design,arts-science-colleges,022 - 65117121, 7387398884,,,,"Plot No. 47, 1st Floor",Navi Mumbai,400703,mumbai,India,,http://www.fashioninstitutevashi.com,,Monday - Sunday: 10 AM - 7 PM,"Design Colleges , Interior Design Colleges , Fashion Designing Colleges , ",,,
Raffles Design International.,arts-science-colleges,9820822237, 9819850582,,,,"Firozshah Mehta Road,",Santacruz West,400054,mumbai,India,,http://www.rafflesadmin.com,,Monday - Saturday: 9 AM - 6 PM ( Lunch: 1 PM - 2 PM ),"Design Colleges , Fashion Designing Colleges , ",,,
St. Marys B.Ed College,arts-science-colleges,022 - 25493233, 8108956462,,,,,Mumbra,400612,mumbai,India,smbcmumbra@gmail.com,,Kishan Khaire,Monday - Saturday: 10.30 AM - 4.30 PM,"State Board Schools , Distance Education , Coaching & Tuitions , B.Com. Colleges , B.A. Colleges , State Board Higher Secondary Schools , B.Ed. Colleges , 12th Open School Distance Education , NIOS Coaching , Open School for 10th class , 10th STD Tuitions , ",,,"NIOS Coaching , Open School for 10th class , State Board Higher Secondary Schools , "
Adarsha Group Of Institute,arts-science-colleges,9867815995,,,,,No. 41,Panvel,410206,mumbai,India,,http://www.rspmadarsh.info,Priyanka,,"B.Ed. Colleges , ",,,
Vidya Niketan College,arts-science-colleges,022 - 25010290,,,,,,Ghatkopar West,400077,mumbai,India,,,,Monday - Sunday : 24 Hrs,"B.Com. Colleges , ",,,
DESAI PACKER & MOVER,arts-science-colleges,9892861256,,,,,parsik nagar kalwa,Mahape,,mumbai,India,arunkumar49479544@gmail.com,,Arun umar vaishya,,,,,
Range Collection,arts-science-colleges,022 - 28268320, 9821895983,,,,Shop No. 7/8,Andheri East,400093,mumbai,India,,,Shailesh Patel,Monday - Sunday: 9 AM - 11 PM,"Insurance , Loans , Medical Supplies & Equipment Suppliers , Veterinary Doctors , ENT Specialists , Homeopathy Doctors , Home Appliances Repair & Services , Mirrors & Glasses , Hardware Shops , Furnishing & Upholstery Shops , Driving Schools , Arts & Science Colleges , Business Colleges , Engineering Colleges , Stationery Shops , Apparel Accessory Shops , Kids Wear Shops , Men's Readymade Garment Dealers , Men & Women Clothing Shops , Women's Clothing Shops , Automotive Accessories Dealers , New Car Dealers , New Motor Cycle Dealers , Car Accessories Shops , Motor Cycle Service Stations , Car Service Stations , CD & DVD Shops , Art Galleries & Crafts , Sports Goods & Accessories Dealers , Sports Coaching , Computer - Leasing & Rentals , Computer Dealers , Internet Service Providers , Airlines , Consulates & Embassies , Tour Operators , Women's Hostels , Bus Travel Agents , Train Travel Agents , Home Electronics & Appliances Dealers , Leather Stores , Luggage & Accessories , Musical Instruments , Lens & Optics Shops , Astrologers , Printing Services , Stage Decorators , Non Profit Organizations , Cable TV Operators , Catering Services , Department Stores , Grocery Stores , Meat & Poultry Shops , Sweet Shops , Milk & Dairy Product Suppliers , Restaurants , Ayurvedic Health Centres , Cosmetic Shops , Fitness Product Dealers , Gyms , Health Clubs , Pharmacies , Rental Agencies , Photographers & Videographers , Vehicle Rentals , Air Show less « , ",,,"Men & Women Ethnic Wear Dealers , Men & Women Indian Garment Dealers , Men & Women Wedding Clothes Dealers , Men & Women Western Garment Dealer , Shirting & Suiting Dealers , Silk Saree Dealers , T-Shirt Dealers , Women Readymade Garment Dealers , "
Eastern Institute of Technology,arts-science-colleges,022 - 56474900,,,,,No. 512,Santacruz West,400054,mumbai,India,,,,,"B.Sc. Medical Laboratory Technology (MLT) Colleges , ",,,
MMK College,arts-science-colleges,022 - 26495230,,,,,Road No. 32,Bandra West,400050,mumbai,India,info@mmkcollege.org,http://www.mmkcollege.org,A.C. Vanjani,,"B.Com. Colleges , M.Com. Colleges , ",,,
Primary High School of Commerce,arts-science-colleges,022 - 25131697,,,,,,Ghatkopar East,400077,mumbai,India,,,P.S. Desai,,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , B.C.A. Colleges , B.C.S. Colleges , ",,,
Shri. M.D. Shah Mahila College,arts-science-colleges,022 - 28824860, 022 - 61319000, 9999999999,,,,Malad West,400064,mumbai,India,feedbackmdshah@gmail.com,http://www.mdshahmahilacollege.ac.in,Dipa Sharma,Monday - Saturday: 8 AM - 5 PM,"Vocational Colleges , B.Com. Colleges , B.A. Colleges , B.C.A. Colleges , M.Com. Colleges , M.A. Colleges , B.Sc. Biotechnology Colleges , ","Shri. M. D. Shah Mahila College of Arts and Commerce is an evolving institution offering women's education to the largest number of girl students in the entire western suburbs of Mumbai. We are affiliated to SNDT Women's University and patronized by the Janseva Samiti. The College is conveniently located at Malad (West), on B.J. Patel Road which is at a walk-able distance from the closest station 'Malad' on the Western Railways.  ",,"M.Com. Colleges , "
S.K. Somaiya College,arts-science-colleges,,,,,,,Ghatkopar East,400077,mumbai,India,internationalrelations@somaiya.edu,http://www.somaiya.edu,Parvati,,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , B.C.A. Colleges , B.C.S. Colleges , M.Com. Colleges , M.Sc. Colleges , M.A. Colleges , M.C.A. Colleges , ",,,"M.A. Colleges , M.C.A. Colleges , M.Com. Colleges , M.Sc. Colleges , "
Smt. Kamala Mehta Vwa College,arts-science-colleges,022 - 26394180,,,,,,Andheri West,400053,mumbai,India,,,Dr. S.D.Pawar,,"PU Colleges , B.Com. Colleges , B.Sc. Colleges , PU Commerce Colleges , B.A. Colleges , ",,,
St. Grades College,arts-science-colleges,022 - 26702296, 9322668219, 9223253946,,,,Andheri West,400058,mumbai,India,,,,,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , M.Sc. Colleges , ",,,
St. Margarets College,arts-science-colleges,022 - 23085385,,,,,,Mumbai Central,400008,mumbai,India,,,,,"B.Ed. Colleges , ",,,
Shailendra Education Society,arts-science-colleges,022 - 28935910, 022 - 28489905, 022 - 28489664,,,,Dahisar East,400068,mumbai,India,,,Habiba,,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , ",,,"1000-5000 , 3 Months , Weekend Classes , "
Bhavans College,arts-science-colleges,022 - 23691136,,,,,,Grant Road,400007,mumbai,India,,,,,,,,
M.K. Sanghvi College,arts-science-colleges,022 - 24545677, 022 - 26242077, 022 - 26289088,,,,Juhu,400049,mumbai,India,,http://www.mkscollege.com,,,"B.Com. Colleges , B.Sc. Colleges , M.Com. Colleges , B.Sc. Computer Science Colleges , B.Sc. IT Colleges , B.Sc. Biotechnology Colleges , B.Sc. Bioinformatics Colleges , ",,,"B.Sc. IT Colleges , M.Com. Colleges , "
RIMS International Education,arts-science-colleges,022 - 32946866, 022 - 26100154,,,,,Juhu,400049,mumbai,India,faish@rims.ac.in,http://www.rims.ac.in,Fasih Momin,Monday - Sunday : 24 Hrs,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , B.C.A. Colleges , B.Ed. Colleges , ",,,
Cambridge College,arts-science-colleges,022 - 23516299, 022 - 23526820, 9820526918,,,,Cumbala Hill,400026,mumbai,India,,,A.V. Shahani,"Monday - Saturday: 9.30 AM - 4 PM, Monday - Saturday: 9.30 AM - 4 PM","B.Com. Colleges , B.A. Colleges , M.Com. Colleges , M.A. Colleges , ",,,
Hansraj Jivandas College of Education,arts-science-colleges,022 - 26041192, 022 - 26044641, 9870022991,,,No. 1,Khar West,400052,mumbai,India,hjcollege@rediffmail.com,http://www.hjce.in,Jaynati Darji,"Monday - Saturday: 10 AM - 6 PM, Monday - Saturday: 10 AM - 6 PM","B.Ed. Colleges , ",,,
Ramnarain Ruia College,arts-science-colleges,022 - 24143098, 022 - 24143119,,,,,Matunga,400019,mumbai,India,ruiaprincipal@yahoo.com,http://www.ruiacollege.edu,Dr. Suhas Pednekar,,"Intermediate colleges , Intermediate CEC Colleges , Intermediate MEC Colleges , B.Sc. Colleges , B.A. Colleges , Intermediate MPC Colleges , M.Sc. Colleges , B.Sc. Food Science & Technology (FST) Colleges , B.Sc. Medical Laboratory Technology (MLT) Colleges , ",,,"Intermediate MEC Colleges , Intermediate MPC Colleges , M.Sc. Colleges , "
Burnleys Commercial College,arts-science-colleges,022 - 22876329,,,,,"#46, 1st Floor",Fort,400023,mumbai,India,,,,,,,,
Central Institute of Fisheries Education,arts-science-colleges,022 - 26361446, 022 - 26361448, 022 - 26361447, 9820814436,,,Andheri West,400061,mumbai,India,,,Suresh Kumar,,"B.Sc. Colleges , ",,,"1 Year , 5000-10000 , "
KC  College,arts-science-colleges,022 - 22855726, 022 - 66981000,,,,No: 124,Churchgate,400020,mumbai,India,kccollege@rediffmail.com,http://www.kccollege.org.in,,Monday - Saturday: 10 AM - 5 PM ( Lunch: 1 PM - 2 PM ),"B.Sc. Colleges , B.A. Colleges , B.Sc. Food Science & Technology (FST) Colleges , B.Sc. Medical Laboratory Technology (MLT) Colleges , PGDHHM Colleges , PGDFST Colleges , B.Sc. Computer Science Colleges , B.Sc. IT Colleges , B.Sc. Biotechnology Colleges , B.Sc. Bioinformatics Colleges , ",,,"B.Sc. Food Science & Technology (FST) Colleges , B.Sc. IT Colleges , B.Sc. Medical Laboratory Technology (MLT) Colleges , PGDFST Colleges , PGDHHM Colleges , "
N.E.S. Ratnam College,arts-science-colleges,022 - 25951381, 022 - 25954464,,,,,Bhandup East,400078,mumbai,India,,http://www.ratnamcollege.org/,,Monday - Sunday : 24 Hrs,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , ",,,"3 Months Program , Weekend Classes , "
Jai Hind College,arts-science-colleges,022 - 22040256, 022 - 22041095, 9323405769,,,No. 23,Churchgate,400020,mumbai,India,contactus@jaihindcollege.com,http://www.jaihindcollege.com,Kirti Narayanan,,"Auditoriums , Intermediate colleges , B.Com. Colleges , Intermediate CEC Colleges , Intermediate MEC Colleges , B.Sc. Colleges , B.A. Colleges , Intermediate MPC Colleges , ",,,"Intermediate MPC Colleges , "
Balbarati College of Commerce,arts-science-colleges,022 - 28073094, 022 - 28628170,,,,,Kandivali West,400067,mumbai,India,college@balbharati.edu.in,http://www.balbharati.edu.in,Hemank Tanna,Monday - Saturday: 9 AM - 4 PM,"B.Com. Colleges , ",,,
Smt. Surjaba College of Education,arts-science-colleges,022 - 23850608,,,,,,Juhu,400049,mumbai,India,,,,,,,,
R.A. Poddar College,arts-science-colleges,022 - 24142960, 022 - 24141964,,,,,Matunga,400019,mumbai,India,podcol@vsnl.net,http://www.rapodar.ac.in,Rajam Rajagopalan,Monday - Saturday: 9.30 AM - 4 PM,"B.Com. Colleges , M.Com. Colleges , ",,,
St. Thomas College,arts-science-colleges,022 - 28741367,,,,,,Goregaon East,400063,mumbai,India,,,Lorna D'mello,,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , M.Sc. Colleges , M.C.A. Colleges , B.Sc. Computer Science Colleges , B.Sc. IT Colleges , B.Sc. Biotechnology Colleges , B.Sc. Bioinformatics Colleges , ",,,"B.Sc. Computer Science Colleges , B.Sc. IT Colleges , M.C.A. Colleges , M.Sc. Colleges , "
Saint Pius College,arts-science-colleges,022 - 28762907, 022 - 28751084,,,,,Goregaon East,400063,mumbai,India,,,,,,,,
Saint Annes College,arts-science-colleges,022 - 28822205,,,,,,Malad West,400065,mumbai,India,,,Briganza,,"B.Com. Colleges , B.Sc. Colleges , B.A. Colleges , B.C.A. Colleges , B.C.S. Colleges , ",,,
Sree Narayana Guru College of Commerce,arts-science-colleges,022 - 25295337, 022 - 25280926,,,,,Chembur,400089,mumbai,India,sngcollege@cc.com,,Dr. Ravindran,,"B.Com. Colleges , B.A. Colleges , M.Com. Colleges , ",,,
"Ramanand Aryas D.A.V. College of Commerce, Arts & Science",arts-science-colleges,,,,,,,Bhandup East,400042,mumbai,India, info@radav.org,http://www.radav.org,,,,,,
